sys_time,eeg_time,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1782503665.616301,34027.2438521,191909.5,195290.421875,446274.875,534522.125,195055.90625,203885.921875,191075.328125,234712.375
1782503665.616526,34027.2439142,191914.6875,195296.046875,446303.5625,534538.6875,195078.34375,203901.65625,191087.75,234753.953125
1782503665.6167016,34027.2439565,191915.125,195295.0625,446340.65625,534538.9375,195095.515625,203922.390625,191095.53125,234795.4375
1782503665.6168668,34027.2439916,191907.265625,195289.796875,446319.75,534519.5625,195073.609375,203907.375,191079.34375,234765.03125
1782503665.616913,34027.2440148,191907.4375,195291.046875,446291.40625,534516.9375,195055.375,203891.90625,191070.953125,234717.734375
1782503665.616935,34027.2440296,191912.890625,195289.34375,446284.78125,534518.0625,195052.328125,203885.65625,191067.8125,234711.203125
1782503665.6170526,34027.2440484,191919.78125,195290.859375,446309.09375,534530.5625,195069.140625,203897.0,191073.71875,234749.46875
1782503665.6171625,34027.2440631,191920.046875,195297.65625,446348.53125,534538.125,195092.03125,203920.25,191084.71875,234793.90625
1782503665.617248,34027.2440727,191914.328125,195292.203125,446333.34375,534523.125,195073.96875,203908.0,191071.484375,234768.703125
1782503665.6460826,34027.2749816,191919.234375,195293.015625,446302.65625,534518.9375,195052.15625,203888.328125,191060.3125,234721.578125
1782503665.6469133,34027.2750574,191924.515625,195296.671875,446288.90625,534526.25,195045.71875,203880.828125,191062.625,234710.21875
1782503665.6471846,34027.2750984,191934.796875,195306.6875,446313.125,534547.875,195068.6875,203902.8125,191081.859375,234749.03125
1782503665.6473436,34027.2751288,191941.0625,195314.375,446352.5625,534558.5625,195092.65625,203927.84375,191100.625,234792.21875
1782503665.6477244,34027.2751468,191928.8125,195303.03125,446332.875,534536.75,195071.015625,203910.859375,191087.84375,234759.84375
1782503665.6477835,34027.2751524,191925.140625,195300.4375,446303.21875,534530.9375,195049.734375,203895.578125,191078.640625,234714.078125
1782503665.648098,34027.2751543,191922.09375,195296.859375,446289.0625,534532.25,195040.796875,203884.84375,191078.90625,234702.0
1782503665.6481698,34027.2751563,191927.828125,195305.625,446317.15625,534552.125,195064.390625,203906.84375,191098.125,234747.328125
1782503665.6780689,34027.3065483,191928.625,195307.40625,446351.75,534558.8125,195085.3125,203931.25,191110.828125,234790.421875
1782503665.6784286,34027.3065858,191926.21875,195301.78125,446333.96875,534546.0,195068.0625,203918.015625,191099.203125,234762.890625
1782503665.6785817,34027.3066279,191925.140625,195302.125,446301.6875,534536.4375,195047.671875,203900.125,191088.375,234712.640625
1782503665.6787224,34027.3066555,191925.765625,195303.390625,446288.09375,534538.625,195044.109375,203893.0625,191088.46875,234702.53125
1782503665.6789696,34027.306669,191930.59375,195310.453125,446311.6875,534555.5,195063.765625,203908.359375,191097.765625,234738.75
1782503665.67923,34027.3066816,191937.84375,195317.15625,446353.8125,534562.125,195085.859375,203929.8125,191104.828125,234783.09375
1782503665.6792808,34027.3066982,191938.28125,195313.046875,446339.15625,534547.875,195069.40625,203918.8125,191097.234375,234756.0
1782503665.7087698,34027.3375917,191938.375,195314.734375,446309.28125,534540.5625,195052.328125,203905.859375,191096.25,234710.578125
1782503665.708926,34027.337615,191932.375,195310.359375,446292.46875,534539.5,195045.359375,203896.5625,191093.125,234698.15625
1782503665.709045,34027.3376367,191943.109375,195319.125,446323.59375,534563.0,195072.09375,203922.3125,191109.484375,234747.78125
1782503665.709206,34027.337664,191943.296875,195316.265625,446357.90625,534568.125,195087.28125,203940.09375,191114.9375,234791.40625
1782503665.7397745,34027.3680441,191938.90625,195309.015625,446342.53125,534552.125,195070.75,203929.546875,191104.65625,234772.8125
1782503665.7704186,34027.3990295,191932.734375,195299.984375,446301.3125,534531.625,195042.5,203905.234375,191088.5625,234722.296875
1782503665.7709944,34027.3990959,191931.484375,195297.578125,446287.28125,534530.9375,195034.453125,203896.109375,191083.546875,234718.453125
1782503665.771073,34027.3991205,191939.53125,195309.90625,446318.125,534550.5625,195060.375,203922.3125,191105.015625,234773.796875
1782503665.7711022,34027.3991472,191940.25,195312.5,446350.0625,534555.5,195077.984375,203944.75,191118.515625,234823.0625
1782503665.7712061,34027.3991839,191932.203125,195303.65625,446329.3125,534535.5625,195056.265625,203932.40625,191110.90625,234804.546875
1782503665.7715347,34027.3992125,191920.046875,195293.09375,446289.96875,534515.4375,195027.5625,203911.390625,191094.375,234759.84375
1782503665.8165402,34027.4461962,191926.296875,195295.34375,446283.90625,534521.5,195028.453125,203913.28125,191099.203125,234767.359375
1782503665.816795,34027.446572,191946.953125,195313.75,446318.40625,534548.6875,195058.765625,203942.0625,191124.59375,234826.640625
1782503665.816954,34027.4467657,191954.90625,195324.84375,446364.34375,534562.4375,195083.625,203971.484375,191144.625,234888.328125
1782503665.8170414,34027.4468607,191958.484375,195329.84375,446358.625,534553.0,195074.140625,203969.0625,191142.65625,234881.4375
1782503665.8171935,34027.4469472,191961.171875,195332.265625,446327.96875,534546.1875,195057.0625,203953.859375,191135.40625,234840.671875
1782503665.86282,34027.4915162,191953.125,195322.875,446309.09375,534539.3125,195044.28125,203938.9375,191126.46875,234826.640625
1782503665.8633785,34027.4916583,191952.140625,195325.90625,446332.71875,534549.9375,195059.125,203952.96875,191134.0625,234869.546875
1782503665.8634465,34027.491731,191951.25,195327.703125,446369.625,534553.25,195077.1875,203972.90625,191140.59375,234920.25
1782503665.8635502,34027.4917702,191936.9375,195317.328125,446343.09375,534528.75,195055.90625,203954.671875,191122.984375,234897.359375
1782503665.863921,34027.4918074,191933.28125,195315.09375,446308.5625,534515.5,195032.84375,203939.203125,191113.953125,234853.015625
1782503665.864089,34027.4918536,191937.921875,195315.0,446300.0625,534521.6875,195027.5625,203933.296875,191113.140625,234847.734375
1782503665.8647177,34027.4918838,191950.984375,195325.46875,446334.125,534545.6875,195052.953125,203956.015625,191130.140625,234899.953125
1782503665.8647814,34027.4921259,191947.765625,195323.671875,446366.25,534545.5625,195066.453125,203972.375,191135.40625,234942.953125
1782503665.9090264,34027.5381231,191941.859375,195318.3125,446351.03125,534529.8125,195049.640625,203960.03125,191122.984375,234920.0625
1782503665.9104428,34027.5382991,191939.890625,195318.140625,446319.28125,534523.5,195028.375,203943.046875,191111.359375,234869.8125
1782503665.9108365,34027.5383459,191945.25,195323.40625,446309.09375,534536.4375,195027.296875,203939.46875,191121.375,234860.078125
1782503665.9109023,34027.5383914,191953.21875,195333.953125,446335.65625,534565.5,195053.9375,203962.453125,191146.046875,234902.890625
1782503665.9113858,34027.5384261,191953.03125,195337.53125,446367.3125,534571.875,195070.828125,203980.953125,191153.734375,234942.59375
1782503665.911515,34027.538457,191940.96875,195325.109375,446341.46875,534544.5625,195044.1875,203960.21875,191127.890625,234910.5
1782503665.9118853,34027.5384993,191932.734375,195313.9375,446302.03125,534523.3125,195011.640625,203933.296875,191104.296875,234855.875
1782503665.9119942,34027.5385204,191936.9375,195313.75,446294.1875,534525.25,195004.40625,203922.390625,191100.1875,234845.671875
1782503665.9120972,34027.5385418,191942.125,195315.625,446318.3125,534538.0,195022.640625,203936.796875,191113.5,234883.59375
1782503665.9121752,34027.5385689,191942.84375,195317.59375,446350.9375,534538.0,195040.703125,203956.734375,191122.890625,234923.1875
1782503665.9122674,34027.5385923,191948.828125,195319.203125,446342.90625,534530.9375,195032.21875,203954.765625,191123.78125,234908.171875
1782503665.9122996,34027.538623,191971.0,195340.9375,446331.8125,534541.375,195033.828125,203958.15625,191138.890625,234882.953125
1782503665.9403243,34027.5693118,191979.40625,195349.703125,446329.3125,534554.125,195040.703125,203961.5625,191149.796875,234883.859375
1782503665.940708,34027.5693936,191982.890625,195352.203125,446353.28125,534565.5,195059.84375,203978.8125,191162.3125,234924.4375
1782503665.9408703,34027.5694615,191969.9375,195341.5625,446370.4375,534553.875,195062.15625,203985.78125,191159.8125,234954.21875
1782503665.9410577,34027.5695277,191964.296875,195334.40625,446349.25,534536.1875,195045.171875,203973.53125,191148.375,234933.296875
1782503665.9412026,34027.5695792,191963.578125,195334.9375,446316.4375,534526.4375,195027.5625,203960.03125,191142.109375,234891.90625
1782503665.9412827,34027.5696116,191956.96875,195327.703125,446297.5625,534520.1875,195016.125,203943.671875,191128.25,234877.421875
1782503665.9413464,34027.5696465,191959.734375,195330.734375,446322.25,534535.375,195031.765625,203956.1875,191131.46875,234917.5625
1782503665.9415958,34027.5696967,191973.234375,195346.75,446374.0,534556.1875,195065.296875,203990.796875,191152.484375,234977.28125
1782503665.941717,34027.5697411,191977.890625,195351.21875,446365.625,534553.625,195058.5,203987.65625,191152.390625,234961.015625
1782503665.9418,34027.5697965,191990.859375,195362.578125,446348.625,534557.75,195053.046875,203985.875,191158.75,234927.84375
1782503665.9419005,34027.5698665,191990.140625,195361.9375,446335.65625,534559.5,195046.96875,203977.5625,191158.390625,234917.5625
1782503665.9420967,34027.5699301,191985.671875,195359.984375,446353.4375,534565.0625,195059.03125,203985.421875,191161.34375,234952.703125
1782503665.9739578,34027.5998203,191987.546875,195361.671875,446388.78125,534570.1875,195080.140625,204006.078125,191168.21875,234997.21875
1782503665.9758468,34027.599922,191976.734375,195353.0,446368.125,534552.125,195062.4375,203989.625,191156.515625,234967.546875
1782503665.9759178,34027.6000965,191975.46875,195350.046875,446329.9375,534541.1875,195039.453125,203964.421875,191140.59375,234912.734375
1782503665.9762242,34027.6001772,191972.4375,195343.171875,446309.71875,534537.8125,195026.484375,203947.96875,191127.1875,234893.515625
1782503665.9762928,34027.6002451,191967.78125,195339.953125,446330.5625,534544.3125,195040.796875,203955.75,191136.84375,234927.390625
1782503665.9763558,34027.6002768,191967.34375,195346.125,446372.75,534549.875,195066.71875,203979.078125,191150.96875,234974.78125
1782503665.9769857,34027.6003028,191970.109375,195350.328125,446365.625,534540.1875,195060.109375,203977.734375,191148.28125,234958.0625
1782503665.977121,34027.6003271,191967.15625,195346.921875,446326.90625,534528.6875,195033.109375,203958.0625,191136.65625,234899.234375
1782503665.9773965,34027.6003455,191965.28125,195339.234375,446313.03125,534529.8125,195022.375,203950.5625,191131.828125,234885.015625
1782503665.9775028,34027.6003668,191972.078125,195341.46875,446345.21875,534543.0,195041.15625,203968.078125,191143.71875,234930.96875
1782503665.977841,34027.6003886,191978.875,195349.875,446387.4375,534549.6875,195062.15625,203990.703125,191157.765625,234977.375
1782503665.9779205,34027.600404,191990.5,195363.109375,446381.96875,534548.625,195059.578125,203994.546875,191168.578125,234962.53125
1782503665.9780624,34027.6004179,192002.921875,195375.890625,446360.78125,534554.875,195055.640625,203990.4375,191175.828125,234923.8125
1782503665.978134,34027.600466,191999.078125,195368.375,446344.96875,534552.0,195046.515625,203975.140625,191161.15625,234907.015625
1782503665.9783707,34027.6004855,191995.59375,195365.078125,446362.40625,534558.4375,195056.53125,203980.78125,191159.09375,234937.671875
1782503665.9784424,34027.6004964,191999.265625,195367.671875,446400.9375,534566.0625,195077.359375,204002.234375,191171.796875,234983.546875
1782503665.9784734,34027.6005053,191992.203125,195357.203125,446385.0,534552.625,195059.296875,203989.890625,191162.59375,234957.609375
1782503665.9787788,34027.6005132,191985.21875,195351.390625,446346.65625,534538.9375,195032.03125,203967.640625,191150.25,234900.65625
1782503665.9789147,34027.6005212,191991.125,195356.484375,446338.25,534548.9375,195030.953125,203962.453125,191150.078125,234894.140625
1782503665.9789872,34027.6005294,192002.203125,195367.75,446369.90625,534575.4375,195054.921875,203980.59375,191163.484375,234940.890625
1782503665.9790742,34027.6005373,192003.109375,195369.359375,446405.75,534581.0,195073.609375,204000.265625,191173.046875,234987.125
1782503665.979112,34027.6005451,191993.359375,195361.59375,446386.4375,534557.1875,195053.578125,203986.40625,191162.5,234960.203125
1782503665.9793272,34027.6005526,191987.09375,195358.640625,446352.5625,534545.0625,195030.15625,203967.28125,191150.25,234910.40625
1782503666.0048757,34027.6337536,191991.125,195362.65625,446344.34375,534554.125,195028.09375,203962.890625,191151.59375,234903.796875
1782503666.0050707,34027.6338006,191994.609375,195365.34375,446362.9375,534568.0,195043.5625,203975.40625,191162.953125,234940.0
1782503666.0052335,34027.6338379,191989.875,195359.359375,446392.53125,534567.125,195057.96875,203991.953125,191168.84375,234978.984375
1782503666.005382,34027.6338748,191986.390625,195357.203125,446377.3125,534554.3125,195044.015625,203983.640625,191158.203125,234958.328125
1782503666.0057068,34027.6339036,191984.328125,195359.078125,446344.78125,534545.375,195026.3125,203968.4375,191151.953125,234909.15625
1782503666.0057828,34027.6339229,191987.453125,195362.65625,446337.34375,534551.0,195025.5,203965.84375,191158.125,234902.890625
1782503666.0061033,34027.6339274,191990.3125,195364.53125,446363.71875,534567.75,195043.125,203980.78125,191167.140625,234943.9375
1782503666.0061731,34027.6339289,191987.28125,195362.484375,446392.625,534566.875,195054.75,203995.078125,191168.125,234981.046875
1782503666.0061994,34027.6339308,191980.484375,195353.984375,446372.21875,534548.5,195034.984375,203980.421875,191154.8125,234953.40625
1782503666.0064218,34027.6339324,191972.796875,195342.09375,446328.5,534531.0,195004.140625,203953.515625,191137.828125,234892.53125
1782503666.0359416,34027.6655916,191972.703125,195338.078125,446313.9375,534535.625,194997.796875,203942.515625,191136.578125,234879.109375
1782503666.0366008,34027.6658161,191975.65625,195344.78125,446343.875,534550.9375,195016.5625,203959.765625,191146.5,234922.296875
1782503666.0370474,34027.6658615,191971.625,195340.671875,446375.25,534551.0,195028.90625,203975.140625,191150.609375,234962.0
1782503666.0371392,34027.6659048,191966.09375,195333.953125,446361.0625,534536.25,195009.859375,203964.0625,191140.953125,234935.984375
1782503666.0374491,34027.6659323,191988.4375,195358.375,446358.46875,534549.9375,195014.59375,203974.078125,191156.515625,234912.90625
1782503666.037543,34027.6659563,192019.640625,195385.90625,446384.75,534581.4375,195043.484375,204001.609375,191184.765625,234939.109375
1782503666.0670426,34027.6957236,192022.234375,195386.796875,446406.46875,534589.8125,195058.3125,204012.34375,191191.375,234973.703125
1782503666.067183,34027.6957806,192017.671875,195385.640625,446442.21875,534590.125,195073.515625,204031.921875,191201.390625,235015.90625
